"","10_CTRL_1154.3","14_CTRL_1177.3","19_CTRL_1246.2","2_CTRL_CTRL.2","40_CTRL_CTRL.3","41_CTRL_CTRL.1","46_CTRL_1154.2","47_CTRL_1177.1","57_CTRL_1246.3","59_CTRL_1154.1","60_CTRL_1246.1"
"Feature0292",24.4060076372587,24.4224192549394,24.2856353144441,24.4027701692554,24.0397484099783,24.2165375508892,24.9855192586171,25.8147997015018,19.804782707149,20.2236115964438,18.2101533261061
"Feature0293",20.4546383940786,19.7047789023273,21.1536943656887,26.4866627681913,20.3624436579749,21.4028808732991,20.6541306902917,20.5196476032975,24.7566699263698,25.8421214485127,24.3261438219289
"Feature0294",23.7599781355681,24.8596309336038,18.8655059682389,20.1448309842879,20.1850045749039,20.3717461968329,24.5544528068041,26.0427864413245,17.9234992099636,20.1958043368649,18.6560951605531
"Feature0295",25.133597293844,22.2332133595075,20.2982917780943,23.1112975980828,23.4040032098435,23.1325274605217,26.308544804501,23.1922195182107,20.4121435163835,24.7619135365465,21.3488612347602
"Feature0296",24.9592650686395,23.3524139414695,24.9165459607304,27.4688682359251,27.3759322114034,27.3730972100944,24.0151292046797,23.8949979913464,24.037234108584,25.2122299648739,23.2105764698278
"Feature0297",20.3928735814138,19.9739703466729,25.3187649070663,22.6664698131067,22.9578048232948,23.3874908784627,19.4329884957308,19.1877610634924,23.8152546757663,19.826046117586,23.6962820961106
"Feature0298",25.5426897839346,26.6827280218646,23.2682011758418,17.5712351237074,18.7049166511754,17.5976452956723,26.1034422000574,26.8483717871833,23.0676564015012,25.0479921811362,23.3650705598865
"Feature0299",24.375238724077,23.8788329149082,26.3240355466779,27.5907050149026,27.069067969281,27.3405136521326,24.0490382718407,23.5204529529907,27.6982701863198,25.0966334218912,27.8715655449928
"Feature0300",21.5686212051343,29.1823972905744,20.4432014261103,21.5347535224504,21.5085280404186,21.6201211202448,21.767807258341,23.7095455960898,19.4257340821813,20.956798886989,19.8526485045582
"Feature0301",24.4772415528865,23.9544645483787,25.7197175440628,25.1296466020143,24.9848930643076,25.0901447674174,23.7567621392138,23.784289329009,26.5360697118387,24.8273692733434,26.5220823711388
"Feature0302",24.9026252817958,24.617241738965,26.4361720342581,25.8905865742972,25.6877081498632,25.8331046867882,24.0693288156408,24.4628214455407,27.1985334343221,25.4387856478561,27.2660154252622
"Feature0303",24.6771238375782,24.3021146550255,21.7931633317518,22.320444726034,21.8254726915889,21.3410121519391,25.1398815857945,25.4074053761837,22.7049966386082,24.8902085613408,22.2207513935439
"Feature0304",23.8763046406322,23.4403302923021,21.9909867635566,22.6355882685601,22.5900110101106,22.7597689298288,24.4267708146125,23.0053643757444,22.1104658167461,23.6970548001041,22.5064101316235
"Feature0305",20.1729223996169,20.3614028544168,20.2674520859876,20.9479212233848,20.9768216461583,21.4900718252402,23.7713291965666,23.0811973284368,19.605569333639,21.9194369428712,19.9081905065393
"Feature0306",25.4243499625496,24.3157356386057,26.2603630550913,26.1857635681861,25.9505464825901,26.0240239671664,24.57692343292,23.871920261248,26.7577723379651,25.8822956964214,26.922671528042
"Feature0307",19.9749671571808,28.3050702447469,19.2438254033382,19.966144591641,21.5219712457913,20.0148202950145,19.8994745078304,25.3615432333191,18.409159098587,19.5886224757415,18.8681727343934
"Feature0308",19.0940478822764,21.2705003407693,29.924561650668,19.3202079928538,24.5783765202025,24.8381254012359,19.1532811826119,19.2281118048087,24.3017390205957,19.1084446606935,23.8322916302542
"Feature0309",19.299466331683,17.6058801963027,20.0694681591974,24.9459650698059,21.8099292706678,20.4849453229673,18.9253251146227,17.8052340916995,29.8268107795254,19.3882191406509,30.2390858515784
"Feature0310",26.0613213680842,26.2807779730882,21.9275305643141,24.2885418729582,23.8281733344415,23.7302050637881,24.366889486635,25.4906226851511,22.2784559200192,26.0636273051186,21.9386396778985
"Feature0311",23.8240896735493,22.4690438501709,20.7035525374471,20.6402933914904,20.3278201908685,21.0888953547863,20.3271125796087,22.3072389950374,19.2629942849783,23.8365430657832,19.3310225553969
"Feature0312",22.4728192664712,24.7932417472107,25.4990559026437,24.2807783054976,24.0146798134151,24.1815945637843,23.2181919060952,23.655728662027,25.9594808137922,23.4824632192595,25.6775100659118
"Feature0313",19.5984770180231,25.1533322629628,25.6916317473503,25.3081681456086,25.2938975809795,25.6667529405045,21.0253085820513,20.2294636148538,19.7592718474176,19.7255958248446,20.2879087841212
"Feature0314",24.643056860245,24.1828798293987,23.7230104920818,24.3202067775139,24.1747655264192,24.1905578125886,24.4767448261199,24.959328625269,23.6569797479816,24.9278809288005,23.7161966938611
"Feature0315",26.5411315002708,21.8976667410954,20.8667842311904,21.8301679210759,20.4045641387685,20.7022035633521,27.8893321426557,21.3508818111019,18.8811829721812,26.6031182753893,19.3907614764325
"Feature0316",22.564563363157,28.3381615750488,20.6988510323433,21.8155274365968,22.1612376173195,22.0713329333824,23.1060313404548,27.2184230598071,20.8173407603505,22.1395242626538,21.0006116060124
"Feature0317",22.3711919068978,23.1390635998715,26.4675507632576,20.4470090519593,18.3725145263647,20.1141315668899,22.7842592908403,22.6178928867776,26.1699539296894,22.2594986032013,26.7053217988009
"Feature0318",26.7202298265012,27.0475733783691,26.3195468981267,26.0848631156879,25.9904770014351,25.9530770982853,26.9211684753942,26.540903610927,26.789830866633,27.2267493833699,26.9399198633137
"Feature0319",22.0001390227589,21.5712394942222,23.8605426350064,24.5572721363461,24.4620880172511,24.6138280798455,22.3505319228494,21.7588323859021,23.6020947723849,22.1254268626656,22.7360789615094
"Feature0320",23.7058564382743,24.5581763097899,26.0695784677601,22.301053829701,22.3151630834478,22.2227927120543,24.0242315241836,23.8622442045615,25.8140611763586,23.5900516434735,26.6210258246242
"Feature0321",21.0689210761526,20.70780732189,20.2775302596086,28.2135738328749,28.0370321223907,28.388966913381,20.7674243207054,21.6445524147337,19.2584039954623,20.7006562620223,18.5432643132966
"Feature0322",24.9958691354409,25.5378282118624,19.1513124513831,20.1483775802026,20.302323296744,19.9475480233884,30.5553380320967,28.0550851421076,18.7998707996675,26.208840097257,18.944190162079
"Feature0323",21.2057164779133,21.1589207135892,18.177534049247,26.9475279334407,26.6757974077571,27.0055992883487,23.0969565753551,22.1866681934622,21.9114964397639,22.5291403380432,22.1903265431083
"Feature0324",23.1965496308628,23.0836497936311,20.70423931987,20.3112226268563,21.7907782772734,21.8703820670141,28.1475260108012,25.0549736790183,19.0705623669274,23.7678241797089,20.4305687760717
"Feature0325",20.4144098773693,19.027441110675,20.9363449115686,20.904406243112,20.8224534577588,21.306753133891,20.6727362362282,18.5342027472818,19.9351026537568,20.2139736125127,20.1344019499668
"Feature0326",23.651884441585,21.6843375782074,20.8840955884321,27.5530964286407,27.4002450089912,27.5877366951053,21.6703840068289,20.2337424173799,21.022516747405,23.3732581166005,21.615610590611
"Feature0327",24.9882217407019,26.015829011123,19.3231835091977,25.2229166836441,25.0071380702663,25.5196912017398,20.2169918857061,21.7555659605545,18.0242493305751,23.8832166126916,18.5897804038021
"Feature0328",26.6857048565011,27.2300360629204,19.1206387961943,20.6077491934842,19.3058139463075,20.8282875119244,24.8756394006455,26.5237349161686,18.8758435338419,22.084283712426,19.7124327919072
"Feature0329",24.6923943445028,27.7375588576544,19.7771914017125,20.4778947250499,20.5022786051549,20.2710696798066,24.1902068367018,28.8161756705661,19.0024360421417,25.3914659355334,20.0092879811232
"Feature0330",27.4893542851443,28.0817466206853,21.3647236846692,21.3965890069182,20.7302103357342,21.0018076323561,27.7833735615958,27.6185981117021,22.0687891972057,28.1379342293512,22.5857422562174
"Feature0331",26.3584766627605,26.6523792887157,23.9320100929019,25.7611352609248,25.5279301520817,25.5465701398777,26.5219117855486,26.086567110089,23.8833341403579,26.8824164272427,24.0882821427904
"Feature0332",22.3778442077424,22.0387495057345,25.3682096112681,26.0537959523756,25.5579031608001,25.4157249328419,23.3751658982514,21.8382555768378,25.9806996482881,22.4516898800946,26.0093063426864
"Feature0333",23.2243396792955,26.9508710551381,21.9565013035894,21.9482773953423,22.1271124140037,21.6456277754408,23.8987233130331,25.3633804500355,22.3562508401121,23.0466692265914,22.3448160365859
"Feature0334",24.9720770783026,25.1695763718825,21.6982541187092,19.8533407637959,20.0240684172898,20.501154834308,24.299904444358,26.5860987428841,21.5400502784104,24.7294533980692,21.8321432957834
"Feature0335",23.8009745227773,22.6574997431728,19.994794155567,25.450245307409,25.1867763757902,25.4030242245341,23.6782051562019,23.9522588385158,20.4760441994896,24.3951069339713,20.8081999514975
"Feature0336",19.5903992362039,21.0279423462998,18.0863465680559,22.3780557386762,21.3293320450423,22.7577160926249,22.915341386022,19.8418937066327,26.9067612644588,27.9870467404348,27.4498788849767
"Feature0337",24.9602622552974,25.1687684567945,23.6138201983528,20.2624091329827,19.6586701140261,19.7734886191386,25.2318644949744,26.2009782179544,24.3880042513133,24.7310653853287,22.6719518285583
"Feature0338",27.0082010402586,27.6347309089697,27.1063414543051,29.0369261305852,29.0723673641258,29.0136939746473,26.8676589396438,27.9365519786253,27.0857023736407,27.4916461886884,27.273040983536
"Feature0339",25.2675770868286,24.840049678463,25.6090569641714,25.0692606737435,25.3458586363916,25.1520901189145,24.795602688891,24.3892577984325,25.9951515972193,25.7974871488225,26.2359455292524
"Feature0340",22.4970326537334,20.9499618721059,23.5477780487302,25.1675005360068,25.5503086034125,25.5037397964191,22.3761719927195,21.6365435129148,22.5409559767856,21.6228084960579,21.8102522539003
"Feature0341",26.2171088296491,26.4728098707117,25.8934286905155,25.668974353947,25.549250554992,25.3669516140336,26.6314793900846,26.0424732383798,26.1409135504838,26.6087775065234,26.5176956506957
"Feature0342",21.8802551928928,22.2372371245685,25.5217396172266,23.8107476496435,23.6530100326623,23.7501263761626,25.1263112653674,24.273233689828,25.9721721664799,23.4873532657066,26.1813922115027
"Feature0343",19.6316772187299,21.8713612921158,24.5854378036849,24.8391463487578,24.6485493189793,25.7094580211679,20.8769697514273,20.3625911491792,25.1252042107237,20.917521332202,25.4706348380494
"Feature0344",22.6550127917335,23.836238535953,23.8549471351152,24.7229950292644,24.2382905686528,24.3055878529677,23.2158734946507,23.1743530316718,24.3393026739677,22.9139650294188,23.9480339365788
"Feature0345",21.1397118037431,22.3823089979128,24.1964350776399,25.4824651027569,24.8884841930523,25.0337983177764,21.6775403055051,21.9062832344658,24.7299963260015,22.5371885116825,25.0023891054885
"Feature0346",25.8200198975125,26.7306470792425,23.0712518130376,19.8365079517544,18.8934693979732,19.6626026836152,22.1421109083632,26.7557460791553,23.4747495274984,24.993833543658,23.7007766000123
"Feature0347",19.6705157391357,17.8814260400614,26.7446653619821,19.527194100778,19.6483297280406,20.0439351265653,19.8026400931175,18.4263109166517,25.6310142850259,19.5353576096302,26.1737585329237
"Feature0348",23.5250868017917,25.28205379083,25.0483322262548,23.0929650217073,22.9406102771487,22.9611092783328,23.9323912408358,24.9312800533181,25.3026755691597,24.3608398402543,24.3512435808102
"Feature0349",22.2277186476464,22.0869357883549,24.7836168624449,25.063867400647,25.7760089189871,24.8810996530685,21.8026859947969,21.9065064224897,25.4043485242149,22.116654716041,25.5759164168125
"Feature0350",24.6220185568857,23.2819050264125,21.8067800358475,24.3678870219901,24.0821936554143,24.1820120769619,24.6689156451119,24.4035000990591,22.2355594880019,25.1567132903101,22.032424571303
"Feature0351",25.1232151138238,25.0576511203687,21.0866012452624,20.9317949409522,20.6329284190755,20.1085373390178,25.53672117008,25.686661297495,21.4361224071589,24.9991463179554,21.5450344445432
"Feature0352",23.7317778516007,24.3229691323492,21.7381169888514,21.2736828743483,21.4647431178166,21.3545162812928,23.8123715420089,26.8391831824727,21.9349400560007,24.0165518777405,21.9766633880874
"Feature0353",21.9490675644454,25.2412888107653,24.4073813834237,23.0640712550201,22.7512118652085,22.9034980194337,22.9142529614566,23.6421453523341,25.0559223304532,22.4985366990365,24.3187283640254
"Feature0354",19.0595793419553,18.2501924310589,25.4342892930003,25.1203817837556,25.0173289871459,25.0260362996008,20.7899422510611,22.8590196398022,25.8758488642978,19.472076120353,26.1834219434523
"Feature0355",21.2774832329134,21.7572410310712,23.8263491221952,26.6553148259496,23.988977558941,24.4296548906294,21.1692518895756,19.9110833520104,18.8650880492741,26.6781112250987,20.2592082066728
"Feature0356",24.653969432876,24.7753694385946,24.3348893963482,22.316778373135,25.0202987740313,25.1271805297628,24.6755605773092,25.4647231591068,24.3325348555497,25.0963465729115,24.2451740518143
"Feature0357",24.0990356948921,24.8942770395233,24.286645555386,23.2548540680713,22.8185662490986,22.8118029755573,22.6631416778506,22.4654709001625,23.9699587336658,23.1605417065306,23.7222210998099
"Feature0358",23.9788527040453,23.8918629314956,22.806163910006,23.1655591395095,22.8368704113986,22.7384316158498,24.2577233086433,23.2405093088456,23.158285392763,24.2752689828817,22.5783777689997
"Feature0359",22.7682304756277,25.9029169451071,25.5375453426392,24.651584876262,24.4685923621189,24.5489754302941,23.7341386557202,24.5140414555182,26.4083685746655,23.7593144544792,25.6974931670366
"Feature0360",27.6194785302077,27.0511223424065,26.3659483812763,27.8897406173761,27.7531884774707,27.7526016249685,27.5676238424659,28.3843106213395,25.8653349515956,28.2346763286605,25.0547835230204
"Feature0361",23.7389665075518,23.591871213125,23.9160979638372,22.2731764319138,22.1786093493918,22.2242930012562,23.0407785779184,23.38954537393,23.9101867662448,23.447889151209,23.0377522905187
"Feature0362",25.5267747057684,25.4550774211236,26.1593574785585,25.3491560952881,25.0388882025876,25.203833734409,25.7685592127272,27.0067813201423,26.3405364322316,26.3021093072133,24.3526579802449
"Feature0363",26.5211818337192,27.2829564165572,26.6118645298368,27.3843616976633,27.2246707913365,27.1669422897645,25.1927585995726,26.3267196983606,26.744750998783,26.5974628762465,26.5006988424141
"Feature0364",23.4277315982521,23.7455574551206,24.2952681786676,21.7737706519246,21.8242431052394,21.6353140874474,24.2203607051071,23.804797989888,23.7426604314443,23.1339218900765,24.6399856762018
"Feature0365",23.5346747873233,23.4659073383173,23.2989231079802,21.2365091244815,21.6592710039659,21.3280470505306,23.5253433793272,22.9250153275344,23.1073275865374,23.6383639862533,23.5466209133101
